epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
345,182370,0.23187,0.13953,0.8227,0.94652,0.88474,0.94322,0.6037,1.40451,0.68972,2.28128,3.1888e-05,3.1888e-05,3.1888e-05
346,182919,0.23533,0.14062,0.82536,0.9466,0.88476,0.94293,0.60388,1.40493,0.69097,2.2824,3.169e-05,3.169e-05,3.169e-05
347,183474,0.24075,0.14766,0.83023,0.94632,0.88597,0.943,0.60351,1.40481,0.69232,2.28319,3.1492e-05,3.1492e-05,3.1492e-05
348,184036,0.23492,0.13921,0.82673,0.94769,0.88546,0.94319,0.60447,1.40521,0.69183,2.28414,3.1294e-05,3.1294e-05,3.1294e-05
349,184594,0.23023,0.13624,0.82071,0.94939,0.88566,0.94328,0.6035,1.40551,0.693,2.2843,3.1096e-05,3.1096e-05,3.1096e-05
350,185156,0.23087,0.13581,0.82445,0.94749,0.88618,0.94304,0.60366,1.40583,0.69361,2.2844,3.0898e-05,3.0898e-05,3.0898e-05
351,185718,0.2356,0.14163,0.82519,0.94592,0.88818,0.94299,0.604,1.40612,0.69533,2.28628,3.07e-05,3.07e-05,3.07e-05
352,186289,0.23372,0.1423,0.82574,0.94724,0.88641,0.94316,0.60377,1.40568,0.69686,2.2863,3.0502e-05,3.0502e-05,3.0502e-05
353,186857,0.23045,0.13917,0.82337,0.94734,0.88644,0.94289,0.6036,1.40564,0.69752,2.28679,3.0304e-05,3.0304e-05,3.0304e-05
354,187418,0.22942,0.13941,0.82385,0.94748,0.88651,0.94287,0.60473,1.4058,0.69867,2.28739,3.0106e-05,3.0106e-05,3.0106e-05
355,187998,0.22917,0.13685,0.82342,0.94773,0.88636,0.94294,0.60418,1.40543,0.6979,2.28691,2.9908e-05,2.9908e-05,2.9908e-05
356,188586,0.22915,0.13768,0.82166,0.94778,0.8863,0.94268,0.60399,1.40627,0.69904,2.28852,2.971e-05,2.971e-05,2.971e-05
357,189172,0.2302,0.14032,0.8266,0.9479,0.88616,0.94273,0.60423,1.40619,0.70188,2.28897,2.9512e-05,2.9512e-05,2.9512e-05
358,189750,0.2302,0.13656,0.82279,0.9477,0.88635,0.94152,0.60465,1.40681,0.70211,2.28991,2.9314e-05,2.9314e-05,2.9314e-05
359,190325,0.23076,0.14025,0.82545,0.94772,0.88645,0.94153,0.60437,1.40705,0.70167,2.2918,2.9116e-05,2.9116e-05,2.9116e-05
360,190900,0.22728,0.13653,0.82315,0.94783,0.8866,0.94165,0.60436,1.40663,0.70115,2.29042,2.8918e-05,2.8918e-05,2.8918e-05
361,191476,0.22641,0.13787,0.82266,0.94771,0.88688,0.94191,0.60465,1.40664,0.69907,2.29061,2.872e-05,2.872e-05,2.872e-05
362,192058,0.22648,0.13966,0.82105,0.94771,0.88686,0.9421,0.60413,1.40619,0.69858,2.28949,2.8522e-05,2.8522e-05,2.8522e-05
363,192629,0.22797,0.13976,0.82465,0.94764,0.88682,0.94205,0.60406,1.40614,0.69867,2.28945,2.8324e-05,2.8324e-05,2.8324e-05
364,193205,0.22544,0.13875,0.82183,0.94747,0.88694,0.94214,0.60387,1.40623,0.6993,2.2894,2.8126e-05,2.8126e-05,2.8126e-05
365,193771,0.22364,0.13637,0.81904,0.94713,0.88687,0.94211,0.60409,1.40596,0.69918,2.28994,2.7928e-05,2.7928e-05,2.7928e-05
366,194348,0.22625,0.13826,0.82157,0.94583,0.88878,0.94217,0.60393,1.40636,0.69955,2.29184,2.773e-05,2.773e-05,2.773e-05
367,194923,0.22395,0.13708,0.81918,0.94569,0.88856,0.94225,0.60298,1.40659,0.70129,2.29289,2.7532e-05,2.7532e-05,2.7532e-05
368,195508,0.22334,0.13457,0.82189,0.94565,0.88796,0.94218,0.60338,1.40595,0.70144,2.2929,2.7334e-05,2.7334e-05,2.7334e-05
369,196100,0.22155,0.13842,0.82315,0.9454,0.88796,0.94223,0.60408,1.40585,0.7041,2.29205,2.7136e-05,2.7136e-05,2.7136e-05
370,196678,0.22432,0.1361,0.81987,0.94524,0.88817,0.9423,0.60402,1.40597,0.70543,2.29211,2.6938e-05,2.6938e-05,2.6938e-05
371,197261,0.22012,0.13434,0.81942,0.9452,0.88778,0.94237,0.60352,1.40572,0.7054,2.29279,2.674e-05,2.674e-05,2.674e-05
372,197838,0.22051,0.13384,0.82159,0.94271,0.88945,0.94242,0.60376,1.40559,0.70678,2.29304,2.6542e-05,2.6542e-05,2.6542e-05
373,198411,0.22064,0.13446,0.81851,0.94246,0.88943,0.94234,0.60427,1.40497,0.70628,2.29217,2.6344e-05,2.6344e-05,2.6344e-05
374,198985,0.21942,0.13338,0.82139,0.95878,0.87598,0.94234,0.60335,1.40602,0.7078,2.29348,2.6146e-05,2.6146e-05,2.6146e-05
375,199580,0.22088,0.13477,0.82092,0.95866,0.8757,0.94228,0.60313,1.40589,0.707,2.29368,2.5948e-05,2.5948e-05,2.5948e-05
376,200172,0.21799,0.13266,0.81798,0.95883,0.87541,0.94227,0.6029,1.40626,0.7057,2.29425,2.575e-05,2.575e-05,2.575e-05
377,200749,0.22277,0.13517,0.82175,0.94194,0.88975,0.94223,0.60394,1.40598,0.70623,2.294,2.5552e-05,2.5552e-05,2.5552e-05
378,201333,0.21969,0.13531,0.8184,0.94208,0.88972,0.94233,0.60397,1.40591,0.70451,2.29438,2.5354e-05,2.5354e-05,2.5354e-05
379,201918,0.21781,0.13351,0.81419,0.94214,0.88991,0.94268,0.60422,1.40624,0.70504,2.29494,2.5156e-05,2.5156e-05,2.5156e-05
380,202517,0.21458,0.13141,0.81644,0.94219,0.89002,0.94247,0.60457,1.40719,0.70478,2.29606,2.4958e-05,2.4958e-05,2.4958e-05
381,203109,0.22127,0.13505,0.82228,0.9423,0.89014,0.94255,0.60348,1.40766,0.70594,2.29597,2.476e-05,2.476e-05,2.476e-05
382,203695,0.21276,0.13038,0.81833,0.94166,0.88943,0.94244,0.60305,1.40826,0.70493,2.29616,2.4562e-05,2.4562e-05,2.4562e-05
383,204285,0.21524,0.13086,0.81948,0.94193,0.8892,0.94237,0.60282,1.40588,0.70725,2.29377,2.4364e-05,2.4364e-05,2.4364e-05
384,204907,0.21993,0.13617,0.82264,0.94132,0.89007,0.94235,0.60239,1.40611,0.70882,2.29422,2.4166e-05,2.4166e-05,2.4166e-05
385,205538,0.21426,0.13197,0.81696,0.94141,0.89006,0.94235,0.60243,1.40648,0.70867,2.29495,2.3968e-05,2.3968e-05,2.3968e-05
386,206139,0.21365,0.13019,0.81946,0.94185,0.8881,0.9424,0.60195,1.40674,0.70933,2.29435,2.377e-05,2.377e-05,2.377e-05
387,206733,0.20964,0.12887,0.81087,0.94188,0.88799,0.94263,0.60334,1.40622,0.7078,2.29477,2.3572e-05,2.3572e-05,2.3572e-05
388,207323,0.20883,0.1305,0.81458,0.94202,0.88817,0.94251,0.60299,1.4065,0.7086,2.29544,2.3374e-05,2.3374e-05,2.3374e-05
389,207938,0.21054,0.12985,0.81396,0.94207,0.8884,0.94249,0.60254,1.40624,0.70863,2.29585,2.3176e-05,2.3176e-05,2.3176e-05
390,208540,0.21104,0.12865,0.81485,0.94219,0.88868,0.94259,0.60285,1.40617,0.70828,2.29649,2.2978e-05,2.2978e-05,2.2978e-05
391,209122,0.21104,0.13002,0.81638,0.94213,0.88913,0.94264,0.60234,1.40589,0.7092,2.29675,2.278e-05,2.278e-05,2.278e-05
392,209725,0.21015,0.13116,0.8167,0.94221,0.88951,0.94258,0.60272,1.40696,0.70899,2.29643,2.2582e-05,2.2582e-05,2.2582e-05
393,210330,0.20979,0.13004,0.81575,0.94228,0.88969,0.94245,0.6014,1.4069,0.70777,2.29682,2.2384e-05,2.2384e-05,2.2384e-05
394,210931,0.20862,0.13001,0.81695,0.94237,0.88981,0.94276,0.60199,1.4063,0.70694,2.29662,2.2186e-05,2.2186e-05,2.2186e-05
395,211553,0.20949,0.1296,0.81445,0.9424,0.88992,0.94258,0.60096,1.40599,0.70703,2.29668,2.1988e-05,2.1988e-05,2.1988e-05
396,212155,0.20454,0.12626,0.81259,0.94251,0.88999,0.94274,0.60187,1.40569,0.70721,2.29598,2.179e-05,2.179e-05,2.179e-05
397,212741,0.20694,0.12953,0.81307,0.94249,0.89012,0.94276,0.6021,1.40505,0.70361,2.29539,2.1592e-05,2.1592e-05,2.1592e-05
398,213373,0.20661,0.12677,0.81498,0.94237,0.89034,0.94268,0.60199,1.4047,0.70326,2.29494,2.1394e-05,2.1394e-05,2.1394e-05
399,213983,0.20523,0.12866,0.81696,0.94234,0.89043,0.94246,0.60234,1.40481,0.70457,2.29528,2.1196e-05,2.1196e-05,2.1196e-05
400,214618,0.20382,0.12559,0.8141,0.94237,0.8905,0.94236,0.60184,1.40458,0.70457,2.29463,2.0998e-05,2.0998e-05,2.0998e-05
401,215268,0.20575,0.12988,0.81552,0.9425,0.89058,0.94227,0.60323,1.4045,0.70361,2.2953,2.08e-05,2.08e-05,2.08e-05
402,215893,0.20155,0.12548,0.81375,0.94256,0.89073,0.94221,0.6033,1.40389,0.7046,2.29454,2.0602e-05,2.0602e-05,2.0602e-05
403,216559,0.20445,0.12891,0.8144,0.94262,0.89071,0.94232,0.60287,1.4036,0.70316,2.29467,2.0404e-05,2.0404e-05,2.0404e-05
404,217262,0.19876,0.12442,0.81286,0.94261,0.89062,0.94217,0.60311,1.40352,0.70427,2.29424,2.0206e-05,2.0206e-05,2.0206e-05
405,217896,0.20261,0.1273,0.81375,0.94277,0.89057,0.94214,0.60239,1.4037,0.70147,2.29492,2.0008e-05,2.0008e-05,2.0008e-05
406,218568,0.2026,0.12696,0.81624,0.94275,0.89052,0.94214,0.60372,1.40387,0.70575,2.29475,1.981e-05,1.981e-05,1.981e-05
407,219187,0.19892,0.12511,0.80894,0.94278,0.89052,0.94212,0.60407,1.4036,0.70439,2.29551,1.9612e-05,1.9612e-05,1.9612e-05
408,219901,0.20208,0.12569,0.8146,0.94285,0.89065,0.94202,0.60229,1.40424,0.7058,2.29626,1.9414e-05,1.9414e-05,1.9414e-05
409,220609,0.20137,0.12816,0.81731,0.94282,0.89071,0.94196,0.60213,1.40471,0.70804,2.29716,1.9216e-05,1.9216e-05,1.9216e-05
410,221347,0.19885,0.12364,0.81395,0.94289,0.89067,0.94186,0.60263,1.40411,0.70814,2.2966,1.9018e-05,1.9018e-05,1.9018e-05
411,221993,0.20067,0.12618,0.81668,0.9429,0.89074,0.94179,0.60301,1.40441,0.70903,2.29739,1.882e-05,1.882e-05,1.882e-05
412,222650,0.20019,0.12553,0.81567,0.94297,0.89077,0.94157,0.60261,1.40363,0.7097,2.29718,1.8622e-05,1.8622e-05,1.8622e-05
413,223333,0.19996,0.12576,0.81392,0.94314,0.89071,0.94152,0.60245,1.40318,0.70966,2.29679,1.8424e-05,1.8424e-05,1.8424e-05
414,224049,0.20243,0.12643,0.81383,0.94323,0.89068,0.94152,0.60267,1.40312,0.71134,2.29652,1.8226e-05,1.8226e-05,1.8226e-05
415,224791,0.19887,0.12675,0.81329,0.94338,0.89066,0.94152,0.60199,1.40326,0.71274,2.29677,1.8028e-05,1.8028e-05,1.8028e-05
416,225523,0.19412,0.12401,0.80929,0.94335,0.89058,0.94143,0.60103,1.40315,0.71385,2.29665,1.783e-05,1.783e-05,1.783e-05
417,226259,0.19805,0.12376,0.81384,0.94345,0.89047,0.94131,0.60132,1.40235,0.71538,2.29635,1.7632e-05,1.7632e-05,1.7632e-05
418,226928,0.19776,0.12457,0.81336,0.94322,0.89031,0.94112,0.60265,1.4021,0.71554,2.29641,1.7434e-05,1.7434e-05,1.7434e-05
419,227620,0.19471,0.12277,0.81167,0.94333,0.89024,0.94125,0.60338,1.40158,0.71657,2.29619,1.7236e-05,1.7236e-05,1.7236e-05
420,228356,0.19834,0.12528,0.8133,0.94451,0.89001,0.94127,0.60319,1.40193,0.71859,2.29662,1.7038e-05,1.7038e-05,1.7038e-05
421,229069,0.19685,0.12402,0.81205,0.94451,0.88993,0.9411,0.60348,1.40121,0.71968,2.29594,1.684e-05,1.684e-05,1.684e-05
422,229780,0.19786,0.12668,0.81343,0.94454,0.88981,0.94102,0.60362,1.40051,0.71963,2.29499,1.6642e-05,1.6642e-05,1.6642e-05
423,230583,0.1946,0.12223,0.80969,0.94456,0.88983,0.94094,0.6026,1.40066,0.7203,2.29529,1.6444e-05,1.6444e-05,1.6444e-05
424,231347,0.19316,0.12073,0.80759,0.94464,0.88975,0.94094,0.60233,1.40034,0.72076,2.29529,1.6246e-05,1.6246e-05,1.6246e-05
425,232198,0.19242,0.12245,0.80823,0.94472,0.88977,0.94093,0.60234,1.40024,0.72105,2.29565,1.6048e-05,1.6048e-05,1.6048e-05
426,232985,0.19517,0.12315,0.81214,0.94465,0.88986,0.94089,0.60124,1.39957,0.72157,2.29559,1.585e-05,1.585e-05,1.585e-05
427,233791,0.19017,0.12105,0.80872,0.94269,0.88851,0.94074,0.6012,1.3996,0.72244,2.29577,1.5652e-05,1.5652e-05,1.5652e-05
428,234524,0.19049,0.12045,0.80878,0.94246,0.88851,0.9408,0.60106,1.39954,0.72251,2.29572,1.5454e-05,1.5454e-05,1.5454e-05
429,235292,0.19071,0.12184,0.80896,0.94207,0.88845,0.94074,0.60132,1.39926,0.72214,2.29593,1.5256e-05,1.5256e-05,1.5256e-05
430,236111,0.19005,0.12055,0.8072,0.94119,0.88843,0.9407,0.602,1.39904,0.72206,2.29584,1.5058e-05,1.5058e-05,1.5058e-05
431,236998,0.19113,0.12228,0.8093,0.94141,0.88822,0.94075,0.6016,1.39867,0.72363,2.29619,1.486e-05,1.486e-05,1.486e-05
432,237819,0.18591,0.11959,0.80743,0.94155,0.88819,0.9406,0.60168,1.39831,0.72348,2.29645,1.4662e-05,1.4662e-05,1.4662e-05
433,238507,0.19058,0.12246,0.80892,0.93906,0.88551,0.93943,0.60132,1.39808,0.72478,2.29632,1.4464e-05,1.4464e-05,1.4464e-05
434,239216,0.18622,0.12013,0.80494,0.94157,0.88789,0.9396,0.60214,1.398,0.72099,2.29658,1.4266e-05,1.4266e-05,1.4266e-05
435,240065,0.18716,0.11737,0.8073,0.93908,0.88591,0.93953,0.60127,1.39838,0.72506,2.29611,1.4068e-05,1.4068e-05,1.4068e-05
436,240947,0.18684,0.11762,0.8097,0.93908,0.88582,0.93955,0.60227,1.3973,0.72531,2.29598,1.387e-05,1.387e-05,1.387e-05
437,241773,0.18559,0.11697,0.80762,0.93913,0.88577,0.93939,0.6015,1.39918,0.72818,2.29823,1.3672e-05,1.3672e-05,1.3672e-05
438,242620,0.18666,0.11766,0.81037,0.93917,0.88573,0.9395,0.60292,1.39913,0.73003,2.29827,1.3474e-05,1.3474e-05,1.3474e-05
439,243507,0.18566,0.12021,0.80747,0.95269,0.86902,0.9394,0.60251,1.39912,0.7309,2.2985,1.3276e-05,1.3276e-05,1.3276e-05
440,244386,0.18616,0.11835,0.80935,0.93437,0.88218,0.93927,0.60308,1.39897,0.73082,2.29894,1.3078e-05,1.3078e-05,1.3078e-05
441,245428,0.18498,0.11823,0.80864,0.93445,0.88207,0.93917,0.60361,1.3987,0.73359,2.29852,1.288e-05,1.288e-05,1.288e-05
442,246432,0.18296,0.11766,0.80737,0.95253,0.86842,0.93936,0.60351,1.39827,0.73313,2.29937,1.2682e-05,1.2682e-05,1.2682e-05
443,247376,0.18334,0.11828,0.80809,0.95251,0.86826,0.93951,0.60365,1.39793,0.73429,2.2993,1.2484e-05,1.2484e-05,1.2484e-05
444,248386,0.18697,0.12071,0.80958,0.93467,0.8819,0.93941,0.60277,1.39805,0.73624,2.29938,1.2286e-05,1.2286e-05,1.2286e-05
445,249372,0.18209,0.11555,0.8061,0.9347,0.88198,0.93934,0.60267,1.39891,0.73387,2.30008,1.2088e-05,1.2088e-05,1.2088e-05
446,250621,0.18219,0.11676,0.80627,0.93486,0.8819,0.93947,0.60305,1.39914,0.7352,2.30138,1.189e-05,1.189e-05,1.189e-05
447,251504,0.18612,0.12072,0.80743,0.93476,0.88203,0.93936,0.60362,1.40138,0.73406,2.30274,1.1692e-05,1.1692e-05,1.1692e-05
448,252520,0.18527,0.11948,0.81087,0.93484,0.882,0.93795,0.60252,1.4007,0.73596,2.30171,1.1494e-05,1.1494e-05,1.1494e-05
449,253814,0.17827,0.1146,0.80149,0.93455,0.88214,0.93764,0.60333,1.40054,0.73755,2.30145,1.1296e-05,1.1296e-05,1.1296e-05
450,254837,0.18052,0.11608,0.80677,0.93473,0.88211,0.93779,0.60355,1.40012,0.73781,2.3026,1.1098e-05,1.1098e-05,1.1098e-05
451,255766,0.18546,0.11902,0.80926,0.93497,0.88205,0.93768,0.60353,1.40054,0.74092,2.30261,1.09e-05,1.09e-05,1.09e-05
452,257009,0.18233,0.11837,0.8057,0.93512,0.88206,0.93782,0.6039,1.4,0.74175,2.30267,1.0702e-05,1.0702e-05,1.0702e-05
453,257877,0.17872,0.11665,0.80557,0.93527,0.88204,0.93764,0.60337,1.40057,0.74399,2.30349,1.0504e-05,1.0504e-05,1.0504e-05
454,258934,0.17735,0.11505,0.80527,0.93571,0.88155,0.93775,0.60362,1.40096,0.74531,2.3042,1.0306e-05,1.0306e-05,1.0306e-05
455,259730,0.17841,0.11484,0.80702,0.93594,0.88161,0.93772,0.60373,1.4012,0.748,2.30474,1.0108e-05,1.0108e-05,1.0108e-05
456,260741,0.17893,0.11573,0.80568,0.93613,0.88157,0.93767,0.60385,1.40113,0.74455,2.30478,9.91e-06,9.91e-06,9.91e-06
457,261741,0.17706,0.11429,0.80521,0.93629,0.88175,0.93775,0.60286,1.40061,0.74665,2.30464,9.712e-06,9.712e-06,9.712e-06
458,262661,0.17826,0.11368,0.80402,0.93639,0.88153,0.93766,0.60307,1.40018,0.7472,2.30431,9.514e-06,9.514e-06,9.514e-06
459,263702,0.17358,0.1124,0.80284,0.9367,0.88131,0.93559,0.60339,1.40002,0.74782,2.30423,9.316e-06,9.316e-06,9.316e-06
460,264749,0.17441,0.11222,0.80274,0.93705,0.88135,0.93549,0.6032,1.39981,0.74973,2.30462,9.118e-06,9.118e-06,9.118e-06
461,655.284,0.18291,0.12093,0.80724,0.93701,0.8812,0.93549,0.60287,1.39993,0.7503,2.30475,8.92e-06,8.92e-06,8.92e-06
462,1471.56,0.17975,0.11675,0.80488,0.93694,0.88092,0.93541,0.60296,1.39996,0.75162,2.30552,8.722e-06,8.722e-06,8.722e-06
463,2562.99,0.18051,0.11721,0.80668,0.93712,0.88099,0.93547,0.60252,1.4,0.7508,2.30623,8.524e-06,8.524e-06,8.524e-06
464,3721.23,0.17851,0.11582,0.80412,0.93715,0.88085,0.93559,0.60287,1.39955,0.75045,2.30612,8.326e-06,8.326e-06,8.326e-06
465,4717.75,0.17684,0.11409,0.80293,0.93649,0.88198,0.93559,0.60305,1.39962,0.75153,2.30658,8.128e-06,8.128e-06,8.128e-06
466,5853.91,0.18072,0.11603,0.80677,0.93657,0.88191,0.9355,0.60308,1.39882,0.75104,2.30694,7.93e-06,7.93e-06,7.93e-06
467,7075.09,0.1774,0.11229,0.80424,0.93662,0.88186,0.93552,0.60272,1.39907,0.74989,2.30816,7.732e-06,7.732e-06,7.732e-06
468,8321.28,0.17937,0.11499,0.80578,0.93664,0.88173,0.93564,0.60373,1.39892,0.74986,2.30834,7.534e-06,7.534e-06,7.534e-06
469,9537.17,0.17786,0.1137,0.80432,0.9367,0.88163,0.93573,0.60342,1.39874,0.74811,2.30891,7.336e-06,7.336e-06,7.336e-06
470,10668.9,0.17916,0.11457,0.80675,0.93688,0.88161,0.93573,0.60444,1.39887,0.74876,2.3096,7.138e-06,7.138e-06,7.138e-06
471,11762.4,0.17837,0.11603,0.80553,0.93701,0.88154,0.93575,0.60396,1.39856,0.74931,2.31006,6.94e-06,6.94e-06,6.94e-06
472,12864.2,0.18033,0.11588,0.80701,0.93696,0.88137,0.93573,0.60384,1.39805,0.74772,2.30975,6.742e-06,6.742e-06,6.742e-06
473,14068,0.18006,0.11566,0.80787,0.93694,0.88141,0.93573,0.60277,1.39785,0.74769,2.31042,6.544e-06,6.544e-06,6.544e-06
474,15068.4,0.18161,0.11673,0.80763,0.93721,0.88137,0.93575,0.60318,1.39774,0.74492,2.31136,6.346e-06,6.346e-06,6.346e-06
475,16485.8,0.17676,0.11503,0.8045,0.93744,0.88122,0.93559,0.60374,1.39754,0.74417,2.31168,6.148e-06,6.148e-06,6.148e-06
476,17586.5,0.17819,0.11463,0.80529,0.93774,0.88124,0.93575,0.6044,1.39733,0.745,2.31215,5.95e-06,5.95e-06,5.95e-06
477,18674.2,0.17698,0.11586,0.80458,0.93804,0.88122,0.93554,0.60462,1.39698,0.74683,2.31215,5.752e-06,5.752e-06,5.752e-06
478,20065.8,0.17619,0.11305,0.80596,0.93801,0.88109,0.93556,0.60423,1.39708,0.74706,2.31285,5.554e-06,5.554e-06,5.554e-06
479,21129,0.17782,0.11533,0.80438,0.93933,0.87885,0.93563,0.60322,1.39691,0.7463,2.31376,5.356e-06,5.356e-06,5.356e-06
480,22265.7,0.17549,0.11415,0.80651,0.93949,0.87876,0.93557,0.60352,1.39762,0.74923,2.31397,5.158e-06,5.158e-06,5.158e-06
481,23624.9,0.17211,0.11172,0.80335,0.93956,0.87873,0.93557,0.60369,1.3966,0.74685,2.31408,4.96e-06,4.96e-06,4.96e-06
482,24826.4,0.17945,0.11564,0.80678,0.93968,0.87854,0.93575,0.60345,1.39832,0.7506,2.3154,4.762e-06,4.762e-06,4.762e-06
483,26081.8,0.17489,0.11178,0.80435,0.93974,0.87852,0.93557,0.60353,1.39806,0.75094,2.31548,4.564e-06,4.564e-06,4.564e-06
484,27460.5,0.17464,0.11414,0.80459,0.93963,0.87856,0.93556,0.6038,1.39737,0.74929,2.3158,4.366e-06,4.366e-06,4.366e-06
485,28505.7,0.17097,0.11262,0.80198,0.94111,0.87656,0.93563,0.60366,1.39844,0.75238,2.31706,4.168e-06,4.168e-06,4.168e-06
486,29893.6,0.16882,0.10899,0.80015,0.93849,0.88004,0.93565,0.60371,1.39826,0.75125,2.31787,3.97e-06,3.97e-06,3.97e-06
487,31839.5,0.17203,0.11011,0.80358,0.93829,0.88039,0.93565,0.60258,1.39764,0.7501,2.31817,3.772e-06,3.772e-06,3.772e-06
488,33066.2,0.17434,0.11297,0.80688,0.93829,0.88038,0.93565,0.60298,1.39814,0.75248,2.31905,3.574e-06,3.574e-06,3.574e-06
489,34346.4,0.17453,0.11406,0.80792,0.94115,0.87629,0.93568,0.60363,1.39832,0.75243,2.32022,3.376e-06,3.376e-06,3.376e-06
490,35348.4,0.17337,0.11279,0.80571,0.94128,0.87633,0.93558,0.60366,1.39808,0.75355,2.32018,3.178e-06,3.178e-06,3.178e-06
491,36684.4,0.14424,0.09013,0.78704,0.94139,0.87611,0.93563,0.60394,1.3978,0.75223,2.32089,2.98e-06,2.98e-06,2.98e-06
492,38204.2,0.14178,0.08909,0.78592,0.94148,0.87611,0.93559,0.60308,1.39813,0.75286,2.32173,2.782e-06,2.782e-06,2.782e-06
493,40019.1,0.14289,0.08972,0.78198,0.94228,0.87564,0.93562,0.60438,1.39836,0.75428,2.3225,2.584e-06,2.584e-06,2.584e-06
494,41333.6,0.14199,0.08951,0.78514,0.94005,0.87759,0.9357,0.60484,1.39829,0.7563,2.32323,2.386e-06,2.386e-06,2.386e-06
495,42416.7,0.14047,0.08867,0.78531,0.94031,0.87709,0.9357,0.60318,1.39794,0.75664,2.32367,2.188e-06,2.188e-06,2.188e-06
496,44095.6,0.14259,0.08975,0.78357,0.94399,0.87558,0.93443,0.60228,1.39775,0.75571,2.32454,1.99e-06,1.99e-06,1.99e-06
497,45078.8,0.14058,0.08936,0.78537,0.94432,0.87544,0.93421,0.60292,1.39782,0.75612,2.32557,1.792e-06,1.792e-06,1.792e-06
498,46500.6,0.1398,0.08795,0.78571,0.94494,0.87532,0.93432,0.60237,1.3977,0.75525,2.32633,1.594e-06,1.594e-06,1.594e-06
499,48002.7,0.14006,0.0883,0.7866,0.94471,0.87544,0.93331,0.60237,1.39721,0.75448,2.32628,1.396e-06,1.396e-06,1.396e-06
500,49107.3,0.14017,0.08892,0.78532,0.94513,0.87537,0.93355,0.60124,1.39729,0.75427,2.32707,1.198e-06,1.198e-06,1.198e-06
