epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,42533.6,0.13649,0.08393,0.66642,0.99936,0.92683,0.97424,0.76143,0.74296,0.85236,1.52985,4.654e-06,4.654e-06,4.654e-06
110,42923.6,0.13398,0.08275,0.65392,0.99947,0.92683,0.96229,0.75838,0.74039,0.86476,1.52715,4.6045e-06,4.6045e-06,4.6045e-06
111,43313.2,0.13993,0.08423,0.66429,0.99962,0.92683,0.96229,0.75661,0.74103,0.86133,1.53118,4.555e-06,4.555e-06,4.555e-06
112,43703.3,0.13353,0.08173,0.64821,0.9994,0.92683,0.96229,0.75701,0.74104,0.8618,1.53551,4.5055e-06,4.5055e-06,4.5055e-06
113,44093.1,0.13644,0.08347,0.67064,0.99914,0.92683,0.96229,0.75574,0.74296,0.84839,1.54684,4.456e-06,4.456e-06,4.456e-06
114,44483.3,0.13519,0.08171,0.65287,0.99895,0.92683,0.97424,0.75953,0.74272,0.82338,1.54734,4.4065e-06,4.4065e-06,4.4065e-06
115,44872.8,0.13177,0.08242,0.64032,0.99881,0.92683,0.97424,0.76168,0.74186,0.81097,1.54566,4.357e-06,4.357e-06,4.357e-06
116,45262.9,0.13393,0.08281,0.66814,0.99878,0.92683,0.97424,0.7683,0.7418,0.79738,1.54855,4.3075e-06,4.3075e-06,4.3075e-06
117,45652.2,0.1314,0.08156,0.64419,0.9987,0.92683,0.97424,0.767,0.74057,0.78376,1.54488,4.258e-06,4.258e-06,4.258e-06
118,46042.5,0.13146,0.08184,0.66987,0.9987,0.92683,0.97424,0.76534,0.73925,0.76933,1.54467,4.2085e-06,4.2085e-06,4.2085e-06
119,46432.1,0.13688,0.08911,0.67185,0.99876,0.92683,0.97424,0.77024,0.73762,0.77317,1.54457,4.159e-06,4.159e-06,4.159e-06
