epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,72436.8,0.43653,0.2365,0.93194,0.91358,0.90116,0.94923,0.58732,1.45034,0.60791,2.14099,0.00019902,0.00019902,0.00019902
138,73003.5,0.44507,0.24307,0.93647,0.91757,0.8985,0.94611,0.5885,1.44739,0.6144,2.13534,0.000198277,0.000198277,0.000198277
139,73429.9,0.44241,0.24383,0.93316,0.92339,0.87869,0.94393,0.5928,1.44122,0.61397,2.14076,0.000197535,0.000197535,0.000197535
140,73959.2,0.4337,0.23273,0.92794,0.8995,0.91289,0.94905,0.59483,1.43674,0.61107,2.13762,0.000196793,0.000196793,0.000196793
141,74421.1,0.44308,0.24147,0.93627,0.93336,0.8901,0.94745,0.59635,1.43582,0.61053,2.13056,0.00019605,0.00019605,0.00019605
142,74923.4,0.43766,0.2302,0.93237,0.92506,0.89166,0.94706,0.5969,1.42618,0.61393,2.11851,0.000195307,0.000195307,0.000195307
143,75413.7,0.433,0.23271,0.93184,0.8994,0.90285,0.94733,0.59815,1.42432,0.62221,2.10549,0.000194565,0.000194565,0.000194565
144,75962,0.41857,0.22598,0.92328,0.90541,0.9085,0.94945,0.59996,1.41769,0.63268,2.09719,0.000193822,0.000193822,0.000193822
145,76453.6,0.43536,0.23585,0.93246,0.92927,0.89254,0.94815,0.6013,1.40587,0.63122,2.08057,0.00019308,0.00019308,0.00019308
146,76994.4,0.42738,0.23052,0.92673,0.90977,0.90559,0.94847,0.60265,1.40723,0.62144,2.08548,0.000192337,0.000192337,0.000192337
147,77550.9,0.43085,0.23147,0.93053,0.90209,0.89368,0.94808,0.60092,1.41216,0.6394,2.09417,0.000191595,0.000191595,0.000191595
148,78194.2,0.428,0.23473,0.92648,0.91459,0.87362,0.94399,0.59724,1.42375,0.64602,2.11813,0.000190852,0.000190852,0.000190852
149,78767.8,0.42346,0.23402,0.92776,0.92035,0.87402,0.94388,0.59692,1.41722,0.65225,2.12021,0.00019011,0.00019011,0.00019011
150,79286.7,0.41666,0.23088,0.92396,0.93113,0.85416,0.94471,0.59885,1.41433,0.64994,2.12132,0.000189367,0.000189367,0.000189367
